Text,Book,Chapter,Verse,Lemma,POS,Order,ID,SequenceID
ἔλαβον,Mark,14,65,λαμβάνω,viaa3p,10171,10171-2,28520
Καὶ,Mark,14,66,καί,cc,10172,10172-2,28521
ὄντος,Mark,14,66,εἰμί,vppagms,10173,10173-2,28522
τοῦ,Mark,14,66,ὁ,dgms,10174,10174-2,28523
Πέτρου,Mark,14,66,Πέτρος,ngmsp,10175,10175-2,28524
κάτω,Mark,14,66,κάτω,b,10176,10176-2,28525
ἐν,Mark,14,66,ἐν,pd,10177,10177-2,28526
τῇ,Mark,14,66,ὁ,ddfs,10178,10178-2,28527
αὐλῇ,Mark,14,66,αὐλή,ndfsc,10179,10179-2,28528
ἔρχεται,Mark,14,66,ἔρχομαι,vipm3s,10180,10180-2,28529
μία,Mark,14,66,εἷς,acnfsn,10181,10181-2,28530
τῶν,Mark,14,66,ὁ,dgfp,10182,10182-2,28531
παιδισκῶν,Mark,14,66,παιδίσκη,ngfpc,10183,10183-2,28532
τοῦ,Mark,14,66,ὁ,dgms,10184,10184-2,28533
ἀρχιερέως,Mark,14,66,ἀρχιερεύς,ngmsc,10185,10185-2,28534
καὶ,Mark,14,67,καί,cc,10186,10186-2,28535
ἰδοῦσα,Mark,14,67,ὁράω,vpaanfs,10187,10187-2,28536
τὸν,Mark,14,67,ὁ,dams,10188,10188-2,28537
Πέτρον,Mark,14,67,Πέτρος,namsp,10189,10189-2,28538
θερμαινόμενον,Mark,14,67,θερμαίνω,vppmams,10190,10190-2,28539
ἐμβλέψασα,Mark,14,67,ἐμβλέπω,vpaanfs,10191,10191-2,28540
αὐτῷ,Mark,14,67,αὐτός,rpdms,10192,10192-2,28541
λέγει,Mark,14,67,λέγω,vipa3s,10193,10193-2,28542
καὶ,Mark,14,67,καί,b,10194,10194-2,28543
σὺ,Mark,14,67,σύ,rpn-s,10195,10195-2,28544
μετὰ,Mark,14,67,μετά,pg,10196,10196-2,28545
τοῦ,Mark,14,67,ὁ,dgms,10197,10197-2,28546
Ναζαρηνοῦ,Mark,14,67,Ναζαρηνός,angmsn,10198,10198-2,28547
ἦσθα,Mark,14,67,εἰμί,viia2s,10199,10199-2,28548
τοῦ,Mark,14,67,ὁ,dgms,10200,10200-2,28549
Ἰησοῦ,Mark,14,67,Ἰησοῦς,ngmsp,10201,10201-2,28550
ὁ,Mark,14,68,ὁ,dnms,10202,10202-2,28551
δὲ,Mark,14,68,δέ,cc,10203,10203-2,28552
ἠρνήσατο,Mark,14,68,ἀρνέομαι,viam3s,10204,10204-2,28553
λέγων,Mark,14,68,λέγω,vppanms,10205,10205-2,28554
οὔτε,Mark,14,68,οὔτε,cc,10206,10206-2,28555
οἶδα,Mark,14,68,οἶδα,vixa1s,10207,10207-2,28556
οὔτε,Mark,14,68,οὔτε,cc,10208,10208-2,28557
ἐπίσταμαι,Mark,14,68,ἐπίσταμαι,vipm1s,10209,10209-2,28558
σὺ,Mark,14,68,σύ,rpn-s,10210,10210-2,28559
τί,Mark,14,68,τίς,rqans,10211,10211-2,28560
λέγεις,Mark,14,68,λέγω,vipa2s,10212,10212-2,28561
καὶ,Mark,14,68,καί,cc,10213,10213-2,28562
ἐξῆλθεν,Mark,14,68,ἐξέρχομαι,viaa3s,10214,10214-2,28563
ἔξω,Mark,14,68,ἔξω,b,10215,10215-2,28564
εἰς,Mark,14,68,εἰς,pa,10216,10216-2,28565
τὸ,Mark,14,68,ὁ,dans,10217,10217-2,28566
προαύλιον,Mark,14,68,προαύλιον,nansc,10218,10218-2,28567
καὶ,Mark,14,68,καί,cc,10219,10219-2,28568
ἀλέκτωρ,Mark,14,68,ἀλέκτωρ,nnmsc,10220,10220-2,28569
ἐφώνησεν,Mark,14,68,φωνέω,viaa3s,10221,10221-2,28570
καὶ,Mark,14,69,καί,cc,10222,10222-2,28571
ἡ,Mark,14,69,ὁ,dnfs,10223,10223-2,28572
παιδίσκη,Mark,14,69,παιδίσκη,nnfsc,10224,10224-2,28573
ἰδοῦσα,Mark,14,69,ὁράω,vpaanfs,10225,10225-2,28574
αὐτὸν,Mark,14,69,αὐτός,rpams,10226,10226-2,28575
ἤρξατο,Mark,14,69,ἄρχω,viam3s,10227,10227-2,28576
πάλιν,Mark,14,69,πάλιν,b,10228,10228-2,28577
λέγειν,Mark,14,69,λέγω,vnpa,10229,10229-2,28578
τοῖς,Mark,14,69,ὁ,ddmp,10230,10230-2,28579
παρεστῶσιν,Mark,14,69,παρίστημι,vpxadmp,10231,10231-2,28580
ὅτι,Mark,14,69,ὅτι,cs,10232,10232-2,28581
οὗτος,Mark,14,69,οὗτος,rdnms,10233,10233-2,28582
ἐξ,Mark,14,69,ἐκ,pg,10234,10234-2,28583
αὐτῶν,Mark,14,69,αὐτός,rpgmp,10235,10235-2,28584
ἐστιν,Mark,14,69,εἰμί,vipa3s,10236,10236-2,28585
ὁ,Mark,14,70,ὁ,dnms,10237,10237-2,28586
δὲ,Mark,14,70,δέ,cc,10238,10238-2,28587
πάλιν,Mark,14,70,πάλιν,b,10239,10239-2,28588
ἠρνεῖτο,Mark,14,70,ἀρνέομαι,viim3s,10240,10240-2,28589
Καὶ,Mark,14,70,καί,cc,10241,10241-2,28590
μετὰ,Mark,14,70,μετά,pa,10242,10242-2,28591
μικρὸν,Mark,14,70,μικρός,anansn,10243,10243-2,28592
πάλιν,Mark,14,70,πάλιν,b,10244,10244-2,28593
οἱ,Mark,14,70,ὁ,dnmp,10245,10245-2,28594
παρεστῶτες,Mark,14,70,παρίστημι,vpxanmp,10246,10246-2,28595
ἔλεγον,Mark,14,70,λέγω,viia3p,10247,10247-2,28596
τῷ,Mark,14,70,ὁ,ddms,10248,10248-2,28597
Πέτρῳ,Mark,14,70,Πέτρος,ndmsp,10249,10249-2,28598
ἀληθῶς,Mark,14,70,ἀληθῶς,b,10250,10250-2,28599
ἐξ,Mark,14,70,ἐκ,pg,10251,10251-2,28600
αὐτῶν,Mark,14,70,αὐτός,rpgmp,10252,10252-2,28601
εἶ,Mark,14,70,εἰμί,vipa2s,10253,10253-2,28602
καὶ,Mark,14,70,καί,b,10254,10254-2,28603
γὰρ,Mark,14,70,γάρ,cc,10255,10255-2,28604
Γαλιλαῖος,Mark,14,70,Γαλιλαῖος,annmsn,10256,10256-2,28605
εἶ,Mark,14,70,εἰμί,vipa2s,10257,10257-2,28606
ὁ,Mark,14,71,ὁ,dnms,10258,10258-2,28607
δὲ,Mark,14,71,δέ,cc,10259,10259-2,28608
ἤρξατο,Mark,14,71,ἄρχω,viam3s,10260,10260-2,28609
ἀναθεματίζειν,Mark,14,71,ἀναθεματίζω,vnpa,10261,10261-2,28610
καὶ,Mark,14,71,καί,cc,10262,10262-2,28611
ὀμνύναι,Mark,14,71,ὄμνυμι,vnpa,10263,10263-2,28612
ὅτι,Mark,14,71,ὅτι,cs,10264,10264-2,28613
οὐκ,Mark,14,71,οὐ,b,10265,10265-2,28614
οἶδα,Mark,14,71,οἶδα,vixa1s,10266,10266-2,28615
τὸν,Mark,14,71,ὁ,dams,10267,10267-2,28616
ἄνθρωπον,Mark,14,71,ἄνθρωπος,namsc,10268,10268-2,28617
τοῦτον,Mark,14,71,οὗτος,rdams,10269,10269-2,28618
ὃν,Mark,14,71,ὅς,rrams,10270,10270-2,28619
λέγετε,Mark,14,71,λέγω,vipa2p,10271,10271-2,28620
καὶ,Mark,14,72,καί,cc,10272,10272-2,28621
εὐθὺς,Mark,14,72,εὐθύς,b,10273,10273-2,28622
ἐκ,Mark,14,72,ἐκ,pg,10274,10274-2,28623
δευτέρου,Mark,14,72,δεύτερος,aognsn,10275,10275-2,28624
ἀλέκτωρ,Mark,14,72,ἀλέκτωρ,nnmsc,10276,10276-2,28625
ἐφώνησεν,Mark,14,72,φωνέω,viaa3s,10277,10277-2,28626
Καὶ,Mark,14,72,καί,cc,10278,10278-2,28627
ἀνεμνήσθη,Mark,14,72,ἀναμιμνῄσκω,viap3s,10279,10279-2,28628
ὁ,Mark,14,72,ὁ,dnms,10280,10280-2,28629
Πέτρος,Mark,14,72,Πέτρος,nnmsp,10281,10281-2,28630
τὸ,Mark,14,72,ὁ,dans,10282,10282-2,28631
ῥῆμα,Mark,14,72,ῥῆμα,nansc,10283,10283-2,28632
ὡς,Mark,14,72,ὡς,cs,10284,10284-2,28633
εἶπεν,Mark,14,72,λέγω,viaa3s,10285,10285-2,28634
αὐτῷ,Mark,14,72,αὐτός,rpdms,10286,10286-2,28635
ὁ,Mark,14,72,ὁ,dnms,10287,10287-2,28636
Ἰησοῦς,Mark,14,72,Ἰησοῦς,nnmsp,10288,10288-2,28637
ὅτι,Mark,14,72,ὅτι,cs,10289,10289-2,28638
πρὶν,Mark,14,72,πρίν,cs,10290,10290-2,28639
ἀλέκτορα,Mark,14,72,ἀλέκτωρ,namsc,10291,10291-2,28640
φωνῆσαι,Mark,14,72,φωνέω,vnaa,10292,10292-2,28641
δὶς,Mark,14,72,δίς,b,10293,10293-2,28642
τρίς,Mark,14,72,τρίς,b,10294,10294-2,28643
με,Mark,14,72,ἐγώ,rpa-s,10295,10295-2,28644
ἀπαρνήσῃ,Mark,14,72,ἀπαρνέομαι,vifm2s,10296,10296-2,28645
καὶ,Mark,14,72,καί,cc,10297,10297-2,28646
ἐπιβαλὼν,Mark,14,72,ἐπιβάλλω,vpaanms,10298,10298-2,28647
ἔκλαιεν,Mark,14,72,κλαίω,viia3s,10299,10299-2,28648
Καὶ,Mark,15,1,καί,cc,10300,10300-2,28649
εὐθὺς,Mark,15,1,εὐθύς,b,10301,10301-2,28650
πρωῒ,Mark,15,1,πρωΐ,b,10302,10302-2,28651
συμβούλιον,Mark,15,1,συμβούλιον,nansc,10303,10303-2,28652
ποιήσαντες,Mark,15,1,ποιέω,vpaanmp,10304,10304-2,28653
οἱ,Mark,15,1,ὁ,dnmp,10305,10305-2,28654
ἀρχιερεῖς,Mark,15,1,ἀρχιερεύς,nnmpc,10306,10306-2,28655
μετὰ,Mark,15,1,μετά,pg,10307,10307-2,28656
τῶν,Mark,15,1,ὁ,dgmp,10308,10308-2,28657
πρεσβυτέρων,Mark,15,1,πρεσβύτερος,angmpc,10309,10309-2,28658
καὶ,Mark,15,1,καί,cc,10310,10310-2,28659
γραμματέων,Mark,15,1,γραμματεύς,ngmpc,10311,10311-2,28660
καὶ,Mark,15,1,καί,cc,10312,10312-2,28661
ὅλον,Mark,15,1,ὅλος,annnsn,10313,10313-2,28662
τὸ,Mark,15,1,ὁ,dnns,10314,10314-2,28663
συνέδριον,Mark,15,1,συνέδριον,nnnsc,10315,10315-2,28664
δήσαντες,Mark,15,1,δέω,vpaanmp,10316,10316-2,28665
τὸν,Mark,15,1,ὁ,dams,10317,10317-2,28666
Ἰησοῦν,Mark,15,1,Ἰησοῦς,namsp,10318,10318-2,28667
ἀπήνεγκαν,Mark,15,1,ἀποφέρω,viaa3p,10319,10319-2,28668
καὶ,Mark,15,1,καί,cc,10320,10320-2,28669
παρέδωκαν,Mark,15,1,παραδίδωμι,viaa3p,10321,10321-2,28670
Πιλάτῳ,Mark,15,1,Πιλᾶτος,ndmsp,10322,10322-2,28671
Καὶ,Mark,15,2,καί,cc,10323,10323-2,28672
ἐπηρώτησεν,Mark,15,2,ἐπερωτάω,viaa3s,10324,10324-2,28673
αὐτὸν,Mark,15,2,αὐτός,rpams,10325,10325-2,28674
ὁ,Mark,15,2,ὁ,dnms,10326,10326-2,28675
Πιλᾶτος,Mark,15,2,Πιλᾶτος,nnmsp,10327,10327-2,28676
σὺ,Mark,15,2,σύ,rpn-s,10328,10328-2,28677
εἶ,Mark,15,2,εἰμί,vipa2s,10329,10329-2,28678
ὁ,Mark,15,2,ὁ,dnms,10330,10330-2,28679
βασιλεὺς,Mark,15,2,βασιλεύς,nnmsc,10331,10331-2,28680
τῶν,Mark,15,2,ὁ,dgmp,10332,10332-2,28681
Ἰουδαίων,Mark,15,2,Ἰουδαῖος,angmpn,10333,10333-2,28682
ὁ,Mark,15,2,ὁ,dnms,10334,10334-2,28683
δὲ,Mark,15,2,δέ,cc,10335,10335-2,28684
ἀποκριθεὶς,Mark,15,2,ἀποκρίνομαι,vpapnms,10336,10336-2,28685
αὐτῷ,Mark,15,2,αὐτός,rpdms,10337,10337-2,28686
λέγει,Mark,15,2,λέγω,vipa3s,10338,10338-2,28687
σὺ,Mark,15,2,σύ,rpn-s,10339,10339-2,28688
λέγεις,Mark,15,2,λέγω,vipa2s,10340,10340-2,28689
καὶ,Mark,15,3,καί,cc,10341,10341-2,28690
κατηγόρουν,Mark,15,3,κατηγορέω,viia3p,10342,10342-2,28691
αὐτοῦ,Mark,15,3,αὐτός,rpgms,10343,10343-2,28692
οἱ,Mark,15,3,ὁ,dnmp,10344,10344-2,28693
ἀρχιερεῖς,Mark,15,3,ἀρχιερεύς,nnmpc,10345,10345-2,28694
πολλά,Mark,15,3,πολύς,ananpn,10346,10346-2,28695
ὁ,Mark,15,4,ὁ,dnms,10347,10347-2,28696
δὲ,Mark,15,4,δέ,cc,10348,10348-2,28697
Πιλᾶτος,Mark,15,4,Πιλᾶτος,nnmsp,10349,10349-2,28698
πάλιν,Mark,15,4,πάλιν,b,10350,10350-2,28699
ἐπηρώτα,Mark,15,4,ἐπερωτάω,viia3s,10351,10351-2,28700
αὐτὸν,Mark,15,4,αὐτός,rpams,10352,10352-2,28701
λέγων,Mark,15,4,λέγω,vppanms,10353,10353-2,28702
οὐκ,Mark,15,4,οὐ,b,10354,10354-2,28703
ἀποκρίνῃ,Mark,15,4,ἀποκρίνομαι,vipm2s,10355,10355-2,28704
οὐδέν,Mark,15,4,οὐδείς,rians,10356,10356-2,28705
ἴδε,Mark,15,4,ὁράω,vdaa2s,10357,10357-2,28706
πόσα,Mark,15,4,πόσος,aqanpn,10358,10358-2,28707
σου,Mark,15,4,σύ,rpg-s,10359,10359-2,28708
κατηγοροῦσιν,Mark,15,4,κατηγορέω,vipa3p,10360,10360-2,28709
ὁ,Mark,15,5,ὁ,dnms,10361,10361-2,28710
δὲ,Mark,15,5,δέ,cc,10362,10362-2,28711
Ἰησοῦς,Mark,15,5,Ἰησοῦς,nnmsp,10363,10363-2,28712
οὐκέτι,Mark,15,5,οὐκέτι,b,10364,10364-2,28713
οὐδὲν,Mark,15,5,οὐδείς,rians,10365,10365-2,28714
ἀπεκρίθη,Mark,15,5,ἀποκρίνομαι,viap3s,10366,10366-2,28715
ὥστε,Mark,15,5,ὥστε,cs,10367,10367-2,28716
θαυμάζειν,Mark,15,5,θαυμάζω,vnpa,10368,10368-2,28717
τὸν,Mark,15,5,ὁ,dams,10369,10369-2,28718
Πιλᾶτον,Mark,15,5,Πιλᾶτος,namsp,10370,10370-2,28719
Κατὰ,Mark,15,6,κατά,pa,10371,10371-2,28720
δὲ,Mark,15,6,δέ,cc,10372,10372-2,28721
ἑορτὴν,Mark,15,6,ἑορτή,nafsc,10373,10373-2,28722
ἀπέλυεν,Mark,15,6,ἀπολύω,viia3s,10374,10374-2,28723
αὐτοῖς,Mark,15,6,αὐτός,rpdmp,10375,10375-2,28724
ἕνα,Mark,15,6,εἷς,acamsn,10376,10376-2,28725
δέσμιον,Mark,15,6,δέσμιος,anamsn,10377,10377-2,28726
ὃν,Mark,15,6,ὅς,rrams,10378,10378-2,28727
παρῃτοῦντο,Mark,15,6,παραιτέομαι,viim3p,10379,10379-2,28728
ἦν,Mark,15,7,εἰμί,viia3s,10380,10380-2,28729
δὲ,Mark,15,7,δέ,cc,10381,10381-2,28730
ὁ,Mark,15,7,ὁ,dnms,10382,10382-2,28731
λεγόμενος,Mark,15,7,λέγω,vpppnms,10383,10383-2,28732
Βαραββᾶς,Mark,15,7,Βαραββᾶς,nnmsp,10384,10384-2,28733
μετὰ,Mark,15,7,μετά,pg,10385,10385-2,28734
τῶν,Mark,15,7,ὁ,dgmp,10386,10386-2,28735
στασιαστῶν,Mark,15,7,στασιαστής,ngmpc,10387,10387-2,28736
δεδεμένος,Mark,15,7,δέω,vpxpnms,10388,10388-2,28737
οἵτινες,Mark,15,7,ὅστις,rrnmp,10389,10389-2,28738
ἐν,Mark,15,7,ἐν,pd,10390,10390-2,28739
τῇ,Mark,15,7,ὁ,ddfs,10391,10391-2,28740
στάσει,Mark,15,7,στάσις,ndfsc,10392,10392-2,28741
φόνον,Mark,15,7,φόνος,namsc,10393,10393-2,28742
πεποιήκεισαν,Mark,15,7,ποιέω,viya3p,10394,10394-2,28743
καὶ,Mark,15,8,καί,cc,10395,10395-2,28744
ἀναβὰς,Mark,15,8,ἀναβαίνω,vpaanms,10396,10396-2,28745
ὁ,Mark,15,8,ὁ,dnms,10397,10397-2,28746
ὄχλος,Mark,15,8,ὄχλος,nnmsc,10398,10398-2,28747
ἤρξατο,Mark,15,8,ἄρχω,viam3s,10399,10399-2,28748
αἰτεῖσθαι,Mark,15,8,αἰτέω,vnpm,10400,10400-2,28749
καθὼς,Mark,15,8,καθώς,cs,10401,10401-2,28750
ἐποίει,Mark,15,8,ποιέω,viia3s,10402,10402-2,28751
αὐτοῖς,Mark,15,8,αὐτός,rpdmp,10403,10403-2,28752
ὁ,Mark,15,9,ὁ,dnms,10404,10404-2,28753
δὲ,Mark,15,9,δέ,cc,10405,10405-2,28754
Πιλᾶτος,Mark,15,9,Πιλᾶτος,nnmsp,10406,10406-2,28755
ἀπεκρίθη,Mark,15,9,ἀποκρίνομαι,viap3s,10407,10407-2,28756
αὐτοῖς,Mark,15,9,αὐτός,rpdmp,10408,10408-2,28757
λέγων,Mark,15,9,λέγω,vppanms,10409,10409-2,28758
θέλετε,Mark,15,9,θέλω,vipa2p,10410,10410-2,28759
ἀπολύσω,Mark,15,9,ἀπολύω,vsaa1s,10411,10411-2,28760
ὑμῖν,Mark,15,9,σύ,rpd-p,10412,10412-2,28761
τὸν,Mark,15,9,ὁ,dams,10413,10413-2,28762
βασιλέα,Mark,15,9,βασιλεύς,namsc,10414,10414-2,28763
τῶν,Mark,15,9,ὁ,dgmp,10415,10415-2,28764
Ἰουδαίων,Mark,15,9,Ἰουδαῖος,angmpn,10416,10416-2,28765
ἐγίνωσκεν,Mark,15,10,γινώσκω,viia3s,10417,10417-2,28766
γὰρ,Mark,15,10,γάρ,cc,10418,10418-2,28767
ὅτι,Mark,15,10,ὅτι,cs,10419,10419-2,28768
διὰ,Mark,15,10,διά,pa,10420,10420-2,28769
φθόνον,Mark,15,10,φθόνος,namsc,10421,10421-2,28770
παραδεδώκεισαν,Mark,15,10,παραδίδωμι,viya3p,10422,10422-2,28771
αὐτὸν,Mark,15,10,αὐτός,rpams,10423,10423-2,28772
οἱ,Mark,15,10,ὁ,dnmp,10424,10424-2,28773
ἀρχιερεῖς,Mark,15,10,ἀρχιερεύς,nnmpc,10425,10425-2,28774
οἱ,Mark,15,11,ὁ,dnmp,10426,10426-2,28775
δὲ,Mark,15,11,δέ,cc,10427,10427-2,28776
ἀρχιερεῖς,Mark,15,11,ἀρχιερεύς,nnmpc,10428,10428-2,28777
ἀνέσεισαν,Mark,15,11,ἀνασείω,viaa3p,10429,10429-2,28778
τὸν,Mark,15,11,ὁ,dams,10430,10430-2,28779
ὄχλον,Mark,15,11,ὄχλος,namsc,10431,10431-2,28780
ἵνα,Mark,15,11,ἵνα,cs,10432,10432-2,28781
μᾶλλον,Mark,15,11,μᾶλλον,b,10433,10433-2,28782
τὸν,Mark,15,11,ὁ,dams,10434,10434-2,28783
Βαραββᾶν,Mark,15,11,Βαραββᾶς,namsp,10435,10435-2,28784
ἀπολύσῃ,Mark,15,11,ἀπολύω,vsaa3s,10436,10436-2,28785
αὐτοῖς,Mark,15,11,αὐτός,rpdmp,10437,10437-2,28786
ὁ,Mark,15,12,ὁ,dnms,10438,10438-2,28787
δὲ,Mark,15,12,δέ,cc,10439,10439-2,28788
Πιλᾶτος,Mark,15,12,Πιλᾶτος,nnmsp,10440,10440-2,28789
πάλιν,Mark,15,12,πάλιν,b,10441,10441-2,28790
ἀποκριθεὶς,Mark,15,12,ἀποκρίνομαι,vpapnms,10442,10442-2,28791
ἔλεγεν,Mark,15,12,λέγω,viia3s,10443,10443-2,28792
αὐτοῖς,Mark,15,12,αὐτός,rpdmp,10444,10444-2,28793
τί,Mark,15,12,τίς,rqans,10445,10445-2,28794
οὖν,Mark,15,12,οὖν,cc,10446,10446-2,28795
θέλετε,Mark,15,12,θέλω,vipa2p,10447,10447-2,28796
ποιήσω,Mark,15,12,ποιέω,vsaa1s,10448,10448-2,28797
ὃν,Mark,15,12,ὅς,rrams,10449,10449-2,28798
λέγετε,Mark,15,12,λέγω,vipa2p,10450,10450-2,28799
τὸν,Mark,15,12,ὁ,dams,10451,10451-2,28800
βασιλέα,Mark,15,12,βασιλεύς,namsc,10452,10452-2,28801
τῶν,Mark,15,12,ὁ,dgmp,10453,10453-2,28802
Ἰουδαίων,Mark,15,12,Ἰουδαῖος,angmpn,10454,10454-2,28803
οἱ,Mark,15,13,ὁ,dnmp,10455,10455-2,28804
δὲ,Mark,15,13,δέ,cc,10456,10456-2,28805
πάλιν,Mark,15,13,πάλιν,b,10457,10457-2,28806
ἔκραξαν,Mark,15,13,κράζω,viaa3p,10458,10458-2,28807
σταύρωσον,Mark,15,13,σταυρόω,vdaa2s,10459,10459-2,28808
αὐτόν,Mark,15,13,αὐτός,rpams,10460,10460-2,28809
ὁ,Mark,15,14,ὁ,dnms,10461,10461-2,28810
δὲ,Mark,15,14,δέ,cc,10462,10462-2,28811
Πιλᾶτος,Mark,15,14,Πιλᾶτος,nnmsp,10463,10463-2,28812
ἔλεγεν,Mark,15,14,λέγω,viia3s,10464,10464-2,28813
αὐτοῖς,Mark,15,14,αὐτός,rpdmp,10465,10465-2,28814
τί,Mark,15,14,τίς,rqans,10466,10466-2,28815
γὰρ,Mark,15,14,γάρ,cc,10467,10467-2,28816
ἐποίησεν,Mark,15,14,ποιέω,viaa3s,10468,10468-2,28817
κακόν,Mark,15,14,κακός,anansn,10469,10469-2,28818
οἱ,Mark,15,14,ὁ,dnmp,10470,10470-2,28819
δὲ,Mark,15,14,δέ,cc,10471,10471-2,28820
περισσῶς,Mark,15,14,περισσῶς,b,10472,10472-2,28821
ἔκραξαν,Mark,15,14,κράζω,viaa3p,10473,10473-2,28822
σταύρωσον,Mark,15,14,σταυρόω,vdaa2s,10474,10474-2,28823
αὐτόν,Mark,15,14,αὐτός,rpams,10475,10475-2,28824
Ὁ,Mark,15,15,ὁ,dnms,10476,10476-2,28825
δὲ,Mark,15,15,δέ,cc,10477,10477-2,28826
Πιλᾶτος,Mark,15,15,Πιλᾶτος,nnmsp,10478,10478-2,28827
βουλόμενος,Mark,15,15,βούλομαι,vppmnms,10479,10479-2,28828
τῷ,Mark,15,15,ὁ,ddms,10480,10480-2,28829
ὄχλῳ,Mark,15,15,ὄχλος,ndmsc,10481,10481-2,28830
τὸ,Mark,15,15,ὁ,dans,10482,10482-2,28831
ἱκανὸν,Mark,15,15,ἱκανός,anansn,10483,10483-2,28832
ποιῆσαι,Mark,15,15,ποιέω,vnaa,10484,10484-2,28833
ἀπέλυσεν,Mark,15,15,ἀπολύω,viaa3s,10485,10485-2,28834
αὐτοῖς,Mark,15,15,αὐτός,rpdmp,10486,10486-2,28835
τὸν,Mark,15,15,ὁ,dams,10487,10487-2,28836
Βαραββᾶν,Mark,15,15,Βαραββᾶς,namsp,10488,10488-2,28837
καὶ,Mark,15,15,καί,cc,10489,10489-2,28838
παρέδωκεν,Mark,15,15,παραδίδωμι,viaa3s,10490,10490-2,28839
τὸν,Mark,15,15,ὁ,dams,10491,10491-2,28840
Ἰησοῦν,Mark,15,15,Ἰησοῦς,namsp,10492,10492-2,28841
φραγελλώσας,Mark,15,15,φραγελλόω,vpaanms,10493,10493-2,28842
ἵνα,Mark,15,15,ἵνα,cs,10494,10494-2,28843
σταυρωθῇ,Mark,15,15,σταυρόω,vsap3s,10495,10495-2,28844
Οἱ,Mark,15,16,ὁ,dnmp,10496,10496-2,28845
δὲ,Mark,15,16,δέ,cc,10497,10497-2,28846
στρατιῶται,Mark,15,16,στρατιώτης,nnmpc,10498,10498-2,28847
ἀπήγαγον,Mark,15,16,ἀπάγω,viaa3p,10499,10499-2,28848
αὐτὸν,Mark,15,16,αὐτός,rpams,10500,10500-2,28849
ἔσω,Mark,15,16,ἔσω,pg,10501,10501-2,28850
τῆς,Mark,15,16,ὁ,dgfs,10502,10502-2,28851
αὐλῆς,Mark,15,16,αὐλή,ngfsc,10503,10503-2,28852
ὅ,Mark,15,16,ὅς,rrnns,10504,10504-2,28853
ἐστιν,Mark,15,16,εἰμί,vipa3s,10505,10505-2,28854
πραιτώριον,Mark,15,16,πραιτώριον,nnnsc,10506,10506-2,28855
καὶ,Mark,15,16,καί,cc,10507,10507-2,28856
συγκαλοῦσιν,Mark,15,16,συγκαλέω,vipa3p,10508,10508-2,28857
ὅλην,Mark,15,16,ὅλος,anafsn,10509,10509-2,28858
τὴν,Mark,15,16,ὁ,dafs,10510,10510-2,28859
σπεῖραν,Mark,15,16,σπεῖρα,nafsc,10511,10511-2,28860
καὶ,Mark,15,17,καί,cc,10512,10512-2,28861
ἐνδιδύσκουσιν,Mark,15,17,ἐνδιδύσκω,vipa3p,10513,10513-2,28862
αὐτὸν,Mark,15,17,αὐτός,rpams,10514,10514-2,28863
πορφύραν,Mark,15,17,πορφύρα,nafsc,10515,10515-2,28864
καὶ,Mark,15,17,καί,cc,10516,10516-2,28865
περιτιθέασιν,Mark,15,17,περιτίθημι,vipa3p,10517,10517-2,28866
αὐτῷ,Mark,15,17,αὐτός,rpdms,10518,10518-2,28867
πλέξαντες,Mark,15,17,πλέκω,vpaanmp,10519,10519-2,28868
ἀκάνθινον,Mark,15,17,ἀκάνθινος,anamsn,10520,10520-2,28869
στέφανον,Mark,15,17,στέφανος,namsc,10521,10521-2,28870
καὶ,Mark,15,18,καί,cc,10522,10522-2,28871
ἤρξαντο,Mark,15,18,ἄρχω,viam3p,10523,10523-2,28872
ἀσπάζεσθαι,Mark,15,18,ἀσπάζομαι,vnpm,10524,10524-2,28873
αὐτόν,Mark,15,18,αὐτός,rpams,10525,10525-2,28874
χαῖρε,Mark,15,18,χαίρω,vdpa2s,10526,10526-2,28875
βασιλεῦ,Mark,15,18,βασιλεύς,nvmsc,10527,10527-2,28876
τῶν,Mark,15,18,ὁ,dgmp,10528,10528-2,28877
Ἰουδαίων,Mark,15,18,Ἰουδαῖος,angmpn,10529,10529-2,28878
καὶ,Mark,15,19,καί,cc,10530,10530-2,28879
ἔτυπτον,Mark,15,19,τύπτω,viia3p,10531,10531-2,28880
αὐτοῦ,Mark,15,19,αὐτός,rpgms,10532,10532-2,28881
τὴν,Mark,15,19,ὁ,dafs,10533,10533-2,28882
κεφαλὴν,Mark,15,19,κεφαλή,nafsc,10534,10534-2,28883
καλάμῳ,Mark,15,19,κάλαμος,ndmsc,10535,10535-2,28884
καὶ,Mark,15,19,καί,cc,10536,10536-2,28885
ἐνέπτυον,Mark,15,19,ἐμπτύω,viia3p,10537,10537-2,28886
αὐτῷ,Mark,15,19,αὐτός,rpdms,10538,10538-2,28887
καὶ,Mark,15,19,καί,cc,10539,10539-2,28888
τιθέντες,Mark,15,19,τίθημι,vppanmp,10540,10540-2,28889
τὰ,Mark,15,19,ὁ,danp,10541,10541-2,28890
γόνατα,Mark,15,19,γόνυ,nanpc,10542,10542-2,28891
προσεκύνουν,Mark,15,19,προσκυνέω,viia3p,10543,10543-2,28892
αὐτῷ,Mark,15,19,αὐτός,rpdms,10544,10544-2,28893
Καὶ,Mark,15,20,καί,cc,10545,10545-2,28894
ὅτε,Mark,15,20,ὅτε,cs,10546,10546-2,28895
